mode,scenario,target_tpd,total_cost_yuan,ton_cost_yuan_per_t,E_load_MWh,E_RE_MWh,E_buy_MWh,E_sell_MWh,E_curtail_MWh,E_self_supply_MWh,E_self_use_MWh,balance_gap_MWh,self_use_gen_ratio,green_load_ratio,sell_ratio,is_all_qualified,statement_self_use_ratio,statement_green_load_ratio,statement_sell_ratio,class_metering
continuous,W5P1,72,372829.90313287673,5178.193099067732,1056.7199999999998,819.4200000000001,395.9442,158.64419999999998,0.0,660.7757999999998,660.7758000000001,-3.410605131648481e-13,0.8063945229552612,0.6253083125141947,0.19360547704473893,True,0.6127890459105219,0.625308312514195,0.19360547704473893,全满足
continuous,W5P1,63,264525.2321328767,4198.81320845836,932.2199999999999,819.4200000000001,271.4441999999999,158.6442,0.0,660.7758,660.7758000000001,-1.1368683772161603e-13,0.8063945229552612,0.7088195919418164,0.19360547704473896,True,0.612789045910522,0.7088195919418165,0.19360547704473896,全满足
continuous,W5P1,54,188997.40913287672,3499.9520209791986,807.72,819.4200000000001,212.75019999999995,224.45019999999997,0.0,594.9698000000001,594.9698000000001,0.0,0.7260865002074638,0.7366040211954639,0.2739134997925361,False,0.4521730004149277,0.7366040211954639,0.2739134997925361,部分满足
continuous,W5P1,45,126939.85913287677,2820.8857585083724,683.22,819.4200000000001,212.75019999999995,348.9501999999999,0.0,470.4698000000001,470.4698000000002,-1.1368683772161603e-13,0.5741497644675504,0.688606598167501,0.4258502355324496,False,0.14829952893510065,0.6886065981675012,0.4258502355324496,部分满足
continuous,W5P1,36,64882.30913287675,1802.2863648021319,558.72,819.4200000000001,212.75019999999995,473.4501999999999,0.0,345.9698000000001,345.9698000000002,-1.1368683772161603e-13,0.42221302872763683,0.6192185710194732,0.5777869712723632,False,-0.1555739425447265,0.6192185710194734,0.5777869712723632,部分满足
continuous,W5P2,72,464455.0190328767,6450.764153234399,1056.7199999999998,560.8599999999999,505.7104,9.850400000000008,0.0,551.0095999999999,551.0095999999999,0.0,0.9824369717933173,0.5214338708456355,0.01756302820668261,True,0.9648739435866347,0.5214338708456355,0.01756302820668261,全满足
continuous,W5P2,63,352667.99903287675,5597.9047465536,932.22,560.8599999999999,381.21040000000005,9.850400000000008,0.0,551.0096,551.0095999999999,1.1368683772161603e-13,0.9824369717933173,0.5910724936173865,0.01756302820668261,True,0.9648739435866349,0.5910724936173863,0.01756302820668261,全满足
continuous,W5P2,54,262037.6990328767,4852.54998209031,807.72,560.8599999999999,256.71039999999994,9.850400000000013,0.0,551.0096000000001,551.0095999999999,2.2737367544323206e-13,0.9824369717933173,0.6821789729114051,0.01756302820668262,True,0.964873943586635,0.6821789729114047,0.01756302820668262,全满足
continuous,W5P2,45,193122.64313287672,4291.6142918417045,683.22,560.8599999999999,226.83019999999993,104.4701999999999,0.0,456.3898000000001,456.3898,1.1368683772161603e-13,0.8137321256641588,0.6679983021574311,0.18626787433584124,True,0.6274642513283177,0.667998302157431,0.18626787433584124,全满足
continuous,W5P2,36,131065.09313287673,3640.6970314687983,558.72,560.8599999999999,226.83019999999993,228.97019999999986,0.0,331.8898000000001,331.88980000000004,5.684341886080802e-14,0.5917515957636489,0.5940181128293243,0.40824840423635117,False,0.1835031915272978,0.5940181128293242,0.40824840423635117,部分满足
continuous,W5P3,72,561407.3482328767,7797.324281012177,1056.7199999999998,395.1,661.6200000000001,0.0,0.0,395.0999999999997,395.1,-3.410605131648481e-13,1.0,0.37389280036338834,0.0,True,0.9999999999999991,0.3738928003633887,0.0,全满足
continuous,W5P3,63,446499.54823287704,7087.294416394874,932.2200000000004,395.1,537.1200000000003,0.0,0.0,395.1,395.1,0.0,1.0,0.4238269936281134,0.0,True,1.0,0.4238269936281134,0.0,全满足
continuous,W5P3,54,340568.45623287687,6306.823263571794,807.7200000000003,395.1,412.62000000000023,0.0,0.0,395.1,395.1,0.0,1.0,0.489154657554598,0.0,True,1.0,0.489154657554598,0.0,全满足
continuous,W5P3,45,249938.15623287676,5554.181249619483,683.2200000000001,395.1,288.12000000000006,0.0,0.0,395.1000000000001,395.1,5.684341886080802e-14,1.0,0.5782910336348468,0.0,True,1.0000000000000002,0.5782910336348467,0.0,全满足
continuous,W5P3,36,173814.59713287672,4828.18325369102,558.72,395.1,226.83019999999993,63.21019999999995,0.0,331.8898000000001,331.8898000000001,0.0,0.8400146798278919,0.5940181128293243,0.1599853201721082,True,0.6800293596557837,0.5940181128293243,0.1599853201721082,全满足
continuous,W5P4,72,600900.0842328767,8345.834503234399,1056.7199999999998,330.4599999999999,726.26,0.0,0.0,330.4599999999998,330.4599999999999,-1.1368683772161603e-13,1.0,0.3127223862517979,0.0,True,0.9999999999999997,0.312722386251798,0.0,全满足
continuous,W5P4,63,485992.2842328768,7714.163241791695,932.22,330.4599999999999,601.76,0.0,0.0,330.46000000000004,330.4599999999999,1.1368683772161603e-13,1.0,0.3544871382291734,0.0,True,1.0000000000000004,0.35448713822917327,0.0,全满足
continuous,W5P4,54,372073.9922328768,6890.259115423644,807.72,330.4599999999999,477.26,0.0,0.0,330.46000000000004,330.4599999999999,1.1368683772161603e-13,1.0,0.4091269251720894,0.0,True,1.0000000000000004,0.4091269251720892,0.0,全满足
continuous,W5P4,45,281443.69223287667,6254.304271841704,683.22,330.4599999999999,352.7599999999999,0.0,0.0,330.46000000000015,330.4599999999999,2.2737367544323206e-13,1.0,0.4836802201340712,0.0,True,1.0000000000000007,0.48368022013407086,0.0,全满足
continuous,W5P4,36,190813.39223287677,5300.372006468799,558.72,330.4599999999999,228.2600000000001,0.0,0.0,330.4599999999999,330.4599999999999,0.0,1.0,0.5914590492554408,0.0,True,1.0,0.5914590492554408,0.0,全满足
continuous,W6P1,72,396943.3761328767,5513.102446289955,1056.7199999999998,715.76,431.7862,90.8262,0.0,624.9337999999998,624.9338,-2.2737367544323206e-13,0.8731052308036213,0.5913901506548565,0.12689476919637868,True,0.7462104616072424,0.5913901506548567,0.12689476919637868,全满足
continuous,W6P1,63,288309.5451328768,4576.34198623614,932.22,715.76,307.28620000000006,90.8262,0.0,624.9338,624.9338,0.0,0.8731052308036213,0.6703715861062839,0.12689476919637868,True,0.7462104616072427,0.6703715861062839,0.12689476919637868,全满足
continuous,W6P1,54,211541.04513287672,3917.4267617199393,807.7200000000001,715.76,243.18619999999993,151.22619999999984,0.0,564.5338000000002,564.5338000000002,0.0,0.7887194031518947,0.6989226464616451,0.2112805968481053,False,0.5774388063037895,0.6989226464616451,0.2112805968481053,部分满足
continuous,W6P1,45,149483.49513287673,3321.855447397261,683.22,715.76,243.18619999999993,275.7261999999999,0.0,440.0338000000001,440.0338000000001,0.0,0.6147784173465968,0.6440587219343697,0.3852215826534032,False,0.22955683469319355,0.6440587219343697,0.3852215826534032,部分满足
continuous,W6P1,36,87425.94513287672,2428.498475913242,558.72,715.76,243.18619999999993,400.2261999999999,0.0,315.5338000000001,315.5338000000001,0.0,0.4408374315412989,0.5647440578465065,0.559162568458701,False,-0.1183251369174022,0.5647440578465065,0.559162568458701,部分满足
continuous,W6P2,72,506640.5082328767,7036.6737254566215,1056.7199999999998,457.20000000000005,599.52,0.0,0.0,457.1999999999998,457.20000000000005,-2.2737367544323206e-13,1.0,0.432659550306609,0.0,True,0.9999999999999996,0.43265955030660924,0.0,全满足
continuous,W6P2,63,391732.7082328766,6217.979495759946,932.2199999999998,457.20000000000005,475.0199999999998,1.84297022087776e-14,0.0,457.2,457.20000000000005,-5.684341886080802e-14,1.0,0.4904421703031474,4.0309934839846015e-17,True,0.9999999999999999,0.49044217030314746,4.0309934839846015e-17,全满足
continuous,W6P2,54,299125.5762328765,5539.362522831047,807.7199999999997,457.20000000000005,350.5199999999997,0.0,0.0,457.2,457.20000000000005,-5.684341886080802e-14,1.0,0.5660377358490568,0.0,True,0.9999999999999999,0.5660377358490569,0.0,全满足
continuous,W6P2,45,215666.27913287657,4792.58398073059,683.2199999999998,457.20000000000005,257.2661999999999,31.246200000000172,0.0,425.9537999999999,425.9537999999999,0.0,0.9316574803149603,0.6234504259242997,0.06834251968503974,True,0.8633149606299206,0.6234504259242997,0.06834251968503974,全满足
continuous,W6P2,36,153608.7291328767,4266.909142579909,558.72,457.20000000000005,257.2661999999999,155.74619999999993,0.0,301.4538000000001,301.4538000000001,0.0,0.6593477690288716,0.5395435996563576,0.3406522309711284,False,0.31869553805774314,0.5395435996563576,0.3406522309711284,部分满足
continuous,W6P3,72,607774.3322328768,8441.310169901066,1056.7199999999998,291.44,765.28,0.0,0.0,291.4399999999998,291.44,-1.7053025658242404e-13,1.0,0.2757968052085698,0.0,False,0.9999999999999994,0.27579680520857,0.0,部分满足
continuous,W6P3,63,492866.5322328768,7823.278289410743,932.22,291.44,640.78,0.0,0.0,291.44000000000005,291.44,5.684341886080802e-14,1.0,0.312630065864281,0.0,True,1.0000000000000002,0.31263006586428094,0.0,全满足
continuous,W6P3,54,379917.00023287674,7035.500004312532,807.7199999999999,291.44,516.28,0.0,0.0,291.43999999999994,291.44,-5.684341886080802e-14,1.0,0.36081810528400926,0.0,True,0.9999999999999998,0.36081810528400937,0.0,全满足
continuous,W6P3,45,289286.7002328767,6428.593338508371,683.22,291.44,391.78,0.0,0.0,291.44000000000005,291.44,5.684341886080802e-14,1.0,0.42656830889025504,0.0,True,1.0000000000000002,0.42656830889025493,0.0,全满足
continuous,W6P3,36,198656.40023287674,5518.233339802132,558.72,291.44,267.28,0.0,0.0,291.44000000000005,291.44,5.684341886080802e-14,1.0,0.5216208476517755,0.0,True,1.0000000000000002,0.5216208476517754,0.0,全满足
continuous,W6P4,72,647267.0682328767,8989.820392123287,1056.7199999999998,226.8,829.9200000000001,0.0,0.0,226.79999999999973,226.8,-2.8421709430404007e-13,1.0,0.21462639109697912,0.0,False,0.9999999999999988,0.2146263910969794,0.0,部分满足
continuous,W6P4,63,532359.2682328768,8450.147114807569,932.22,226.8,705.4200000000001,0.0,0.0,226.79999999999995,226.8,-5.684341886080802e-14,1.0,0.24329021046534074,0.0,False,0.9999999999999998,0.2432902104653408,0.0,部分满足
continuous,W6P4,54,417451.46823287674,7730.582745053273,807.72,226.8,580.92,0.0,0.0,226.80000000000007,226.8,5.684341886080802e-14,1.0,0.2807903729015006,0.0,False,1.0000000000000002,0.28079037290150055,0.0,部分满足
continuous,W6P4,45,321365.5752328767,7141.45722739726,683.22,226.8,456.41999999999996,0.0,0.0,226.80000000000007,226.8,5.684341886080802e-14,1.0,0.33195749538947933,0.0,True,1.0000000000000002,0.3319574953894792,0.0,全满足
continuous,W6P4,36,230735.27523287665,6409.3132009132405,558.7199999999999,226.8,331.9199999999999,0.0,0.0,226.8,226.8,0.0,1.0,0.40592783505154645,0.0,True,1.0,0.40592783505154645,0.0,全满足
