mode,scenario_id,Q_day,M_self,M_green,M_green_2030,M_sell,min_policy_margin,violation_score
continuous,W3P4,45,0.214061258051254,0.0477769971605048,-0.00222300283949523,0.0140612580512539,0.0140612580512539,0
continuous,W3P4,36,0.117651774701932,0.0749072880870563,0.0249072880870563,-0.0823482252980676,-0.0823482252980676,0.0823482252980676
continuous,W4P1,72,0.201914419037454,0.365472405178288,0.315472405178288,0.00191441903745371,0.00191441903745371,0
continuous,W4P1,63,0.184665717895736,0.438122117096823,0.388122117096823,-0.0153342821042644,-0.0153342821042644,0.0153342821042644
continuous,W4P1,54,0.154553416259562,0.519202198781757,0.469202198781757,-0.0454465837404381,-0.0454465837404381,0.0454465837404381
continuous,W4P1,45,0.105093942006377,0.604999560902785,0.554999560902785,-0.094906057993623,-0.094906057993623,0.094906057993623
continuous,W4P1,36,0.0311242479393883,0.690564146620848,0.640564146620848,-0.168875752060612,-0.168875752060612,0.168875752060612
continuous,W4P2,72,0.384248436196156,0.275955598455599,0.225955598455599,0.184248436196156,0.184248436196156,0
continuous,W4P2,63,0.359787439113532,0.336650146961018,0.286650146961018,0.159787439113532,0.159787439113532,0
continuous,W4P2,54,0.317084112270443,0.402089585499926,0.352089585499926,0.117084112270443,0.117084112270443,0
continuous,W4P2,45,0.250465745095122,0.469733614355552,0.419733614355552,0.050465745095122,0.050465745095122,0
continuous,W4P2,36,0.155499673331565,0.53615012886598,0.48615012886598,-0.0445003266684348,-0.0445003266684348,0.0445003266684348
continuous,W4P3,72,0.4,0.128310243016125,0.0783102430161254,0.2,0.128310243016125,0
continuous,W4P3,63,0.36658049862573,0.169286434532621,0.119286434532621,0.16658049862573,0.16658049862573,0
continuous,W4P3,54,0.308237664713524,0.208928836725598,0.158928836725598,0.108237664713524,0.108237664713524,0
continuous,W4P3,45,0.224649804243887,0.246295190421826,0.196295190421826,0.0246498042438865,0.0246498042438865,0
continuous,W4P3,36,0.123143410133362,0.285798969072165,0.235798969072165,-0.0768565898666383,-0.0768565898666383,0.0768565898666383
